screen_time,sleep_hours,stress_level,wellness_index,sleep_quality,fatigue_score,digital_balance,screen_time_category,physical_activity,caffeine_intake,work_hours,mood
5.7,0.5571428571428572,0.5555555555555556,0.875,Poor,2.390793650793652,0.0831556503198294,Moderate,1,3,6,Relaxed
8.5,0.5142857142857142,0.7777777777777777,0.625,Poor,3.608253968253969,0.0541353383458646,High,4,0,9,Normal
6.7,0.8428571428571427,0.5555555555555556,1.0,Poor,2.733650793650794,0.1094619666048237,Moderate,0,0,12,Relaxed
4.4,0.657142857142857,0.5555555555555556,1.0,Poor,1.850793650793651,0.1216931216931216,Moderate,3,2,8,Relaxed
8.5,0.7142857142857142,0.5555555555555556,0.75,Poor,3.47936507936508,0.075187969924812,High,2,0,7,Normal
7.2,0.8285714285714285,0.3333333333333333,1.0,Poor,2.847619047619048,0.1010452961672473,Moderate,4,2,12,Relaxed
2.8,0.4999999999999999,0.4444444444444445,1.0,Poor,1.1977777777777776,0.131578947368421,Low,0,1,7,Relaxed
4.0,0.5999999999999999,0.4444444444444445,1.0,Poor,1.657777777777778,0.1199999999999999,Moderate,1,3,11,Relaxed
5.0,0.8428571428571427,0.3333333333333333,1.0,Poor,1.9647619047619047,0.1404761904761904,Moderate,2,3,11,Relaxed
9.5,0.3857142857142857,0.8888888888888888,0.625,Poor,4.0784126984126985,0.036734693877551,High,4,3,10,Normal
7.5,0.8714285714285712,0.4444444444444445,1.0,Poor,3.003492063492064,0.1025210084033613,Moderate,0,3,8,Normal
3.9,0.5857142857142856,0.3333333333333333,0.875,Poor,1.576190476190476,0.1195335276967929,Low,2,1,12,Relaxed
12.0,0.0,1.0,0.25,Poor,5.200000000000001,0.0,High,3,2,10,Normal
7.6,0.7714285714285714,0.5555555555555556,0.875,Poor,3.107936507936508,0.0897009966777408,Moderate,2,2,12,Normal
3.6,0.4857142857142857,0.6666666666666665,0.875,Poor,1.6095238095238096,0.1055900621118012,Low,2,2,12,Relaxed
5.4,0.3857142857142857,0.6666666666666665,0.875,Poor,2.34952380952381,0.0602678571428571,Moderate,4,1,12,Relaxed
5.0,0.6428571428571428,0.3333333333333333,1.0,Poor,2.0047619047619047,0.1071428571428571,Moderate,0,0,4,Relaxed
4.3,0.4999999999999999,0.6666666666666665,1.0,Poor,1.8866666666666665,0.0943396226415094,Moderate,1,3,6,Relaxed
8.6,0.6285714285714286,0.7777777777777777,0.875,Poor,3.6253968253968254,0.0654761904761904,High,1,2,9,Normal
5.7,0.3571428571428571,0.5555555555555556,0.625,Poor,2.430793650793651,0.0533049040511727,Moderate,3,0,10,Relaxed
7.9,0.8857142857142855,0.2222222222222222,1.0,Poor,3.071746031746032,0.0995184590690208,Moderate,1,2,6,Normal
5.8,0.4285714285714285,0.5555555555555556,1.0,Poor,2.4565079365079363,0.0630252100840336,Moderate,3,1,7,Relaxed
5.3,0.7428571428571427,0.5555555555555556,1.0,Poor,2.193650793650794,0.1179138321995464,Moderate,1,1,7,Relaxed
4.8,0.8142857142857141,0.2222222222222222,1.0,Poor,1.846031746031746,0.1403940886699507,Moderate,3,0,8,Relaxed
6.0,0.6857142857142855,0.3333333333333333,1.0,Poor,2.3961904761904766,0.0979591836734693,Moderate,3,0,8,Relaxed
4.4,0.4285714285714285,0.4444444444444445,0.875,Poor,1.8520634920634924,0.0793650793650793,Moderate,0,3,12,Relaxed
5.9,0.3285714285714285,0.7777777777777777,0.75,Poor,2.6053968253968254,0.0476190476190476,Moderate,0,1,11,Relaxed
4.9,0.4857142857142857,0.6666666666666665,0.875,Poor,2.1295238095238096,0.0823244552058111,Moderate,3,0,7,Relaxed
3.3,0.5428571428571427,0.3333333333333333,1.0,Poor,1.3447619047619048,0.1262458471760797,Low,0,1,7,Relaxed
5.3,0.4999999999999999,0.6666666666666665,0.625,Poor,2.286666666666666,0.0793650793650793,Moderate,1,0,9,Relaxed
2.4,0.6428571428571428,0.3333333333333333,1.0,Poor,0.9647619047619048,0.1890756302521008,Low,0,0,9,Relaxed
8.7,0.257142857142857,1.0,0.75,Poor,3.828571428571428,0.0265095729013254,High,4,2,11,Normal
7.0,0.4999999999999999,0.5555555555555556,1.0,Poor,2.9222222222222225,0.0624999999999999,Moderate,2,1,12,Relaxed
5.1,0.7571428571428571,0.2222222222222222,0.875,Poor,1.9774603174603176,0.1241217798594847,Moderate,3,0,9,Relaxed
2.5,0.5142857142857142,0.3333333333333333,0.875,Poor,1.0304761904761903,0.146938775510204,Low,0,1,10,Relaxed
6.0,0.8428571428571427,0.2222222222222222,0.875,Poor,2.320317460317461,0.1204081632653061,Moderate,0,0,4,Relaxed
6.5,0.257142857142857,0.8888888888888888,0.75,Poor,2.904126984126984,0.0342857142857142,Moderate,2,1,4,Relaxed
6.8,0.6714285714285713,0.3333333333333333,0.875,Poor,2.719047619047619,0.086080586080586,Moderate,2,3,5,Relaxed
4.5,0.6857142857142855,0.5555555555555556,1.0,Poor,1.885079365079365,0.1246753246753246,Moderate,2,0,7,Relaxed
6.4,0.7571428571428571,0.4444444444444445,1.0,Poor,2.5863492063492077,0.1023166023166023,Moderate,3,3,12,Relaxed
9.8,0.8285714285714285,0.6666666666666665,1.0,Poor,4.020952380952382,0.0767195767195767,High,1,2,4,Normal
5.0,0.6857142857142855,0.5555555555555556,0.875,Poor,2.0850793650793653,0.1142857142857142,Moderate,2,3,12,Relaxed
8.1,0.1285714285714285,1.0,0.75,Poor,3.6142857142857134,0.0141287284144426,High,1,1,6,Normal
6.0,0.7285714285714284,0.5555555555555556,1.0,Poor,2.4765079365079368,0.1040816326530612,Moderate,2,3,6,Relaxed
5.7,0.3428571428571429,0.7777777777777777,0.75,Poor,2.522539682539682,0.0511727078891258,Moderate,2,2,11,Relaxed
6.3,0.5142857142857142,0.7777777777777777,1.0,Poor,2.7282539682539686,0.0704500978473581,Moderate,4,2,5,Relaxed
4.9,0.6142857142857141,0.5555555555555556,1.0,Poor,2.0593650793650795,0.1041162227602905,Moderate,4,0,10,Relaxed
6.3,0.8142857142857141,0.4444444444444445,1.0,Poor,2.534920634920635,0.1115459882583169,Moderate,2,3,6,Relaxed
7.9,0.657142857142857,0.8888888888888888,0.875,Poor,3.3841269841269845,0.073836276083467,Moderate,4,0,10,Normal
7.8,0.5999999999999999,0.5555555555555556,0.875,Poor,3.2222222222222223,0.0681818181818181,Moderate,1,3,10,Normal
8.3,0.2285714285714284,1.0,0.375,Poor,3.6742857142857135,0.0245775729646697,High,2,2,11,Normal
4.8,0.6285714285714286,0.5555555555555556,1.0,Poor,2.0165079365079364,0.1083743842364532,Moderate,1,0,9,Relaxed
6.1,0.6857142857142855,0.4444444444444445,1.0,Poor,2.4806349206349205,0.0965794768611669,Moderate,2,0,10,Relaxed
10.4,0.0,1.0,0.25,Poor,4.5600000000000005,0.0,High,3,2,11,Normal
4.1,0.5714285714285714,0.4444444444444445,1.0,Poor,1.7034920634920634,0.1120448179271708,Moderate,2,0,8,Relaxed
5.8,0.3714285714285714,0.7777777777777777,0.75,Poor,2.556825396825397,0.0546218487394957,Moderate,2,0,8,Relaxed
3.6,0.2428571428571428,0.6666666666666665,0.75,Poor,1.6580952380952385,0.0527950310559006,Low,2,1,6,Relaxed
6.2,0.6714285714285713,0.4444444444444445,1.0,Poor,2.523492063492064,0.0932539682539682,Moderate,4,1,6,Relaxed
8.1,0.5571428571428572,0.6666666666666665,0.75,Poor,3.395238095238096,0.0612244897959183,High,3,3,9,Normal
9.4,0.8142857142857141,0.6666666666666665,0.875,Poor,3.863809523809525,0.0782967032967032,High,0,1,6,Normal
4.0,0.6428571428571428,0.4444444444444445,1.0,Poor,1.6492063492063491,0.1285714285714285,Moderate,1,2,9,Relaxed
4.3,0.3142857142857143,0.4444444444444445,0.75,Poor,1.8349206349206348,0.059299191374663,Moderate,0,0,4,Relaxed
9.2,0.7285714285714284,0.6666666666666665,1.0,Poor,3.800952380952381,0.0714285714285714,High,4,3,12,Normal
1.0,0.5428571428571427,0.5555555555555556,1.0,Poor,0.5136507936507937,0.2714285714285713,Low,0,3,10,Relaxed
4.7,0.3571428571428571,0.5555555555555556,0.75,Poor,2.0307936507936506,0.06265664160401,Moderate,4,2,11,Relaxed
7.9,0.5142857142857142,0.6666666666666665,0.875,Poor,3.323809523809524,0.0577849117174959,Moderate,3,2,11,Normal
2.6,0.4999999999999999,0.3333333333333333,1.0,Poor,1.0733333333333333,0.1388888888888888,Low,2,1,10,Relaxed
3.9,0.7428571428571427,0.2222222222222222,1.0,Poor,1.5003174603174605,0.151603498542274,Low,3,0,5,Relaxed
8.5,0.9999999999999998,0.6666666666666665,1.0,Poor,3.466666666666667,0.1052631578947368,High,4,3,4,Normal
2.0,0.3714285714285714,0.4444444444444445,1.0,Poor,0.9034920634920636,0.1238095238095238,Low,0,3,12,Relaxed
1.9,0.4999999999999999,0.3333333333333333,1.0,Poor,0.7933333333333333,0.1724137931034482,Low,3,3,11,Relaxed
7.7,0.4142857142857143,0.6666666666666665,0.75,Poor,3.263809523809524,0.0476190476190476,Moderate,0,0,8,Normal
9.2,0.5142857142857142,0.8888888888888888,0.875,Poor,3.932698412698412,0.0504201680672268,High,3,3,6,Normal
8.9,0.657142857142857,0.6666666666666665,1.0,Poor,3.695238095238096,0.0663780663780663,High,0,2,10,Normal
1.0,0.5999999999999999,0.4444444444444445,1.0,Poor,0.4577777777777778,0.2999999999999999,Low,0,2,8,Relaxed
8.9,0.4714285714285713,0.8888888888888888,0.75,Poor,3.821269841269842,0.0476190476190476,High,3,3,5,Normal
6.2,0.7428571428571427,0.5555555555555556,1.0,Poor,2.553650793650794,0.1031746031746031,Moderate,2,0,10,Relaxed
4.4,0.8714285714285712,0.2222222222222222,1.0,Poor,1.6746031746031749,0.1613756613756613,Moderate,4,1,8,Relaxed
4.1,0.7714285714285714,0.4444444444444445,1.0,Poor,1.6634920634920634,0.1512605042016806,Moderate,2,0,7,Relaxed
7.4,0.1857142857142856,1.0,0.75,Poor,3.3228571428571434,0.0221088435374149,Moderate,4,0,12,Normal
6.9,0.4857142857142857,0.7777777777777777,1.0,Poor,2.9739682539682546,0.0614828209764918,Moderate,1,3,8,Relaxed
8.8,0.4999999999999999,0.8888888888888888,0.875,Poor,3.775555555555556,0.0510204081632652,High,4,0,9,Normal
4.7,0.1714285714285714,0.7777777777777777,0.625,Poor,2.156825396825397,0.0300751879699248,Moderate,3,0,4,Relaxed
5.0,0.4714285714285713,0.5555555555555556,0.875,Poor,2.127936507936508,0.0785714285714285,Moderate,3,0,4,Relaxed
7.6,0.7,0.5555555555555556,1.0,Poor,3.1222222222222222,0.0813953488372093,Moderate,0,0,5,Normal
4.4,0.9571428571428569,0.2222222222222222,1.0,Poor,1.6574603174603175,0.1772486772486771,Moderate,0,2,4,Relaxed
7.6,0.4142857142857143,0.7777777777777777,0.75,Poor,3.268253968253968,0.048172757475083,Moderate,2,3,9,Normal
3.8,0.3714285714285714,0.6666666666666665,0.875,Poor,1.7123809523809523,0.0773809523809523,Low,4,3,12,Relaxed
10.1,0.6142857142857141,0.8888888888888888,0.625,Poor,4.272698412698412,0.0553410553410553,High,3,0,11,Normal
10.0,0.2142857142857142,1.0,0.625,Poor,4.357142857142858,0.0194805194805194,High,3,1,8,Normal
4.5,0.3999999999999999,0.6666666666666665,0.875,Poor,1.9866666666666664,0.0727272727272727,Moderate,0,1,12,Relaxed
6.1,0.2428571428571428,0.8888888888888888,0.75,Poor,2.746984126984127,0.0342052313883299,Moderate,1,3,7,Relaxed
6.2,0.3428571428571429,0.8888888888888888,0.75,Poor,2.7669841269841275,0.0476190476190476,Moderate,0,3,8,Relaxed
5.7,0.6857142857142855,0.4444444444444445,0.875,Poor,2.3206349206349213,0.1023454157782515,Moderate,2,1,9,Relaxed
4.0,0.5428571428571427,0.4444444444444445,1.0,Poor,1.6692063492063494,0.1085714285714285,Moderate,4,3,7,Relaxed
6.2,0.3857142857142857,0.6666666666666665,0.875,Poor,2.66952380952381,0.0535714285714285,Moderate,4,0,6,Relaxed
3.0,0.4999999999999999,0.3333333333333333,1.0,Poor,1.2333333333333334,0.1249999999999999,Low,2,3,6,Relaxed
9.1,0.7285714285714284,0.5555555555555556,1.0,Poor,3.716507936507937,0.0721357850070721,High,1,2,10,Normal
9.2,0.4857142857142857,0.8888888888888888,0.625,Poor,3.938412698412698,0.0476190476190476,High,2,2,12,Normal
8.7,0.4714285714285713,1.0,0.625,Poor,3.7857142857142856,0.04860088365243,High,2,2,8,Normal
8.8,0.4285714285714285,1.0,0.625,Poor,3.8342857142857145,0.0437317784256559,High,4,0,11,Normal
7.5,0.5285714285714285,0.8888888888888888,1.0,Poor,3.2498412698412698,0.0621848739495798,Moderate,3,3,12,Normal
4.2,0.8285714285714285,0.1111111111111111,1.0,Poor,1.558730158730159,0.1593406593406593,Moderate,4,0,4,Relaxed
3.4,0.4999999999999999,0.5555555555555556,1.0,Poor,1.4822222222222223,0.1136363636363636,Low,4,0,5,Relaxed
3.9,0.7285714285714284,0.2222222222222222,1.0,Poor,1.5031746031746032,0.1486880466472303,Low,1,0,12,Relaxed
6.9,0.5714285714285714,0.4444444444444445,1.0,Poor,2.8234920634920635,0.0723327305605786,Moderate,3,0,7,Relaxed
3.3,0.4714285714285713,0.6666666666666665,1.0,Poor,1.4923809523809524,0.1096345514950166,Low,4,3,9,Relaxed
6.3,0.3571428571428571,0.7777777777777777,0.875,Poor,2.75968253968254,0.0489236790606653,Moderate,1,1,5,Relaxed
7.1,0.3428571428571429,0.8888888888888888,0.875,Poor,3.126984126984127,0.0423280423280423,Moderate,1,1,4,Normal
5.6,0.5428571428571427,0.6666666666666665,0.875,Poor,2.398095238095238,0.0822510822510822,Moderate,4,1,6,Relaxed
6.1,0.8714285714285712,0.1111111111111111,1.0,Poor,2.31015873015873,0.1227364185110663,Moderate,2,1,6,Relaxed
11.2,0.7285714285714284,0.7777777777777777,0.875,Poor,4.6453968253968245,0.0597189695550351,High,3,2,6,Normal
5.9,0.8142857142857141,0.4444444444444445,1.0,Poor,2.3749206349206355,0.1180124223602484,Moderate,1,1,4,Relaxed
6.8,0.4428571428571428,0.7777777777777777,0.75,Poor,2.942539682539683,0.0567765567765567,Moderate,2,3,8,Relaxed
8.4,0.7,0.6666666666666665,1.0,Poor,3.486666666666667,0.0744680851063829,High,2,2,8,Normal
7.8,0.3285714285714285,0.7777777777777777,0.625,Poor,3.365396825396825,0.0373376623376623,Moderate,1,2,12,Normal
7.7,0.7142857142857142,0.6666666666666665,1.0,Poor,3.203809523809524,0.0821018062397372,Moderate,1,2,7,Normal
6.5,0.8999999999999999,0.5555555555555556,1.0,Poor,2.6422222222222222,0.1199999999999999,Moderate,3,0,7,Relaxed
6.6,0.8857142857142855,0.5555555555555556,1.0,Poor,2.6850793650793654,0.1165413533834586,Moderate,2,2,6,Relaxed
2.4,0.4857142857142857,0.3333333333333333,1.0,Poor,0.996190476190476,0.1428571428571428,Low,4,2,12,Relaxed
9.5,0.3857142857142857,0.8888888888888888,1.0,Poor,4.0784126984126985,0.036734693877551,High,1,3,12,Normal
4.8,0.3571428571428571,0.6666666666666665,0.875,Poor,2.115238095238095,0.0615763546798029,Moderate,1,1,11,Relaxed
7.8,0.4571428571428571,0.8888888888888888,0.875,Poor,3.384126984126984,0.0519480519480519,Moderate,2,2,9,Normal
5.5,0.5571428571428572,0.5555555555555556,0.75,Poor,2.3107936507936517,0.0857142857142857,Moderate,2,2,10,Relaxed
12.0,0.657142857142857,0.7777777777777777,1.0,Poor,4.97968253968254,0.0505494505494505,High,3,3,6,Normal
4.3,0.6142857142857141,0.4444444444444445,1.0,Poor,1.774920634920635,0.1159029649595687,Moderate,2,1,12,Relaxed
10.7,0.5999999999999999,1.0,0.625,Poor,4.5600000000000005,0.0512820512820512,High,1,0,4,Normal
5.7,0.5428571428571427,0.5555555555555556,1.0,Poor,2.393650793650794,0.0810234541577824,Moderate,4,3,7,Relaxed
7.5,0.5428571428571427,0.8888888888888888,0.875,Poor,3.246984126984127,0.0638655462184873,Moderate,0,0,7,Normal
6.0,0.5428571428571427,0.6666666666666665,1.0,Poor,2.5580952380952384,0.0775510204081632,Moderate,2,1,7,Relaxed
9.2,0.4857142857142857,0.6666666666666665,0.75,Poor,3.849523809523809,0.0476190476190476,High,3,1,10,Normal
6.3,0.5142857142857142,0.6666666666666665,1.0,Poor,2.683809523809524,0.0704500978473581,Moderate,2,0,6,Relaxed
6.6,0.7285714285714284,0.5555555555555556,0.875,Poor,2.716507936507937,0.0958646616541353,Moderate,0,2,11,Relaxed
6.2,0.7142857142857142,0.5555555555555556,1.0,Poor,2.55936507936508,0.0992063492063491,Moderate,0,0,10,Relaxed
7.1,0.7571428571428571,0.4444444444444445,1.0,Poor,2.866349206349206,0.0934744268077601,Moderate,4,3,9,Relaxed
4.1,0.7999999999999998,0.3333333333333333,1.0,Poor,1.6133333333333333,0.1568627450980391,Moderate,1,3,4,Relaxed
1.6,0.5857142857142856,0.2222222222222222,1.0,Poor,0.6117460317460319,0.2252747252747252,Low,3,2,8,Relaxed
6.9,0.2285714285714284,1.0,0.625,Poor,3.1142857142857143,0.0289330922242314,Moderate,0,0,9,Normal
10.3,0.8999999999999999,0.4444444444444445,1.0,Poor,4.117777777777778,0.079646017699115,High,0,1,5,Normal
5.2,0.5285714285714285,0.4444444444444445,1.0,Poor,2.152063492063492,0.0852534562211981,Moderate,3,2,8,Relaxed
7.5,0.5571428571428572,0.7777777777777777,0.875,Poor,3.19968253968254,0.0655462184873949,Moderate,1,2,9,Normal
3.0,0.4285714285714285,0.6666666666666665,1.0,Poor,1.3809523809523812,0.1071428571428571,Low,0,3,11,Relaxed
4.9,0.5428571428571427,0.5555555555555556,1.0,Poor,2.0736507936507937,0.0920096852300241,Moderate,4,2,6,Relaxed
6.1,0.5142857142857142,0.7777777777777777,0.875,Poor,2.6482539682539685,0.0724346076458752,Moderate,2,3,12,Relaxed
5.9,0.6714285714285713,0.4444444444444445,0.875,Poor,2.403492063492064,0.0973084886128364,Moderate,2,0,8,Relaxed
8.2,0.2857142857142856,0.8888888888888888,0.625,Poor,3.5784126984126985,0.031055900621118,High,2,3,9,Normal
2.4,0.5714285714285714,0.2222222222222222,1.0,Poor,0.9346031746031744,0.1680672268907563,Low,3,1,4,Relaxed
5.7,0.8999999999999999,0.3333333333333333,1.0,Poor,2.2333333333333334,0.1343283582089552,Moderate,2,1,5,Relaxed
4.7,0.3857142857142857,0.7777777777777777,0.875,Poor,2.1139682539682543,0.0676691729323308,Moderate,0,1,10,Relaxed
4.2,0.4142857142857143,0.4444444444444445,0.875,Poor,1.774920634920635,0.0796703296703296,Moderate,0,3,4,Relaxed
4.5,0.4999999999999999,0.4444444444444445,0.875,Poor,1.8777777777777775,0.0909090909090909,Moderate,3,1,6,Relaxed
6.5,0.9999999999999998,0.1111111111111111,1.0,Poor,2.4444444444444446,0.1333333333333333,Moderate,2,1,8,Relaxed
6.3,0.3999999999999999,0.7777777777777777,0.75,Poor,2.7511111111111117,0.0547945205479452,Moderate,1,1,11,Relaxed
5.6,0.9571428571428569,0.4444444444444445,1.0,Poor,2.226349206349206,0.145021645021645,Moderate,1,0,9,Relaxed
3.3,0.4714285714285713,0.5555555555555556,1.0,Poor,1.447936507936508,0.1096345514950166,Low,2,1,6,Relaxed
5.5,0.4285714285714285,0.6666666666666665,0.75,Poor,2.380952380952381,0.0659340659340659,Moderate,1,2,8,Relaxed
8.3,0.9714285714285716,0.3333333333333333,1.0,Poor,3.259047619047619,0.1044546850998463,High,0,2,12,Normal
2.7,0.0285714285714285,0.5555555555555556,1.0,Poor,1.2965079365079366,0.0077220077220077,Low,4,1,4,Relaxed
4.6,0.2857142857142856,0.6666666666666665,0.75,Poor,2.049523809523809,0.0510204081632652,Moderate,4,2,4,Relaxed
3.7,0.5142857142857142,0.4444444444444445,1.0,Poor,1.5549206349206353,0.1094224924012157,Low,0,3,11,Relaxed
3.8,0.7714285714285714,0.3333333333333333,1.0,Poor,1.499047619047619,0.1607142857142857,Low,3,0,9,Relaxed
5.5,0.257142857142857,0.7777777777777777,0.75,Poor,2.4596825396825395,0.0395604395604395,Moderate,1,1,11,Relaxed
4.7,0.5285714285714285,0.4444444444444445,1.0,Poor,1.9520634920634925,0.0927318295739348,Moderate,1,3,10,Relaxed
4.3,0.4857142857142857,0.7777777777777777,0.875,Poor,1.933968253968254,0.091644204851752,Moderate,3,2,11,Relaxed
6.0,0.7714285714285714,0.4444444444444445,1.0,Poor,2.423492063492064,0.110204081632653,Moderate,3,0,9,Relaxed
2.9,0.5857142857142856,0.3333333333333333,0.875,Poor,1.176190476190476,0.1501831501831501,Low,4,1,10,Relaxed
10.0,0.6428571428571428,0.7777777777777777,0.75,Poor,4.182539682539682,0.0584415584415584,High,4,3,12,Normal
4.9,0.4142857142857143,0.7777777777777777,0.75,Poor,2.188253968253969,0.0702179176755447,Moderate,4,0,11,Relaxed
5.2,0.0142857142857142,1.0,0.375,Poor,2.4771428571428573,0.0023041474654377,Moderate,2,2,9,Relaxed
5.3,0.5571428571428572,0.5555555555555556,0.875,Poor,2.230793650793651,0.0884353741496598,Moderate,4,0,5,Relaxed
4.1,0.6857142857142855,0.4444444444444445,1.0,Poor,1.6806349206349207,0.134453781512605,Moderate,3,0,7,Relaxed
8.5,0.8285714285714285,0.5555555555555556,1.0,Poor,3.456507936507937,0.0872180451127819,High,3,1,8,Normal
6.5,0.2999999999999999,0.7777777777777777,0.5,Poor,2.851111111111112,0.0399999999999999,Moderate,2,1,4,Relaxed
1.0,0.7142857142857142,0.1111111111111111,1.0,Poor,0.3015873015873016,0.3571428571428571,Low,4,1,7,Relaxed
3.5,0.2714285714285715,0.6666666666666665,1.0,Poor,1.6123809523809525,0.0603174603174603,Low,3,2,4,Relaxed
4.7,0.5571428571428572,0.4444444444444445,1.0,Poor,1.9463492063492065,0.0977443609022556,Moderate,4,0,9,Relaxed
7.3,0.2714285714285715,1.0,0.5,Poor,3.2657142857142856,0.0327022375215146,Moderate,4,2,5,Normal
8.4,0.3999999999999999,0.7777777777777777,1.0,Poor,3.591111111111111,0.0425531914893616,High,1,1,7,Normal
5.7,0.7428571428571427,0.3333333333333333,1.0,Poor,2.264761904761905,0.1108742004264392,Moderate,1,3,11,Relaxed
9.2,0.657142857142857,0.6666666666666665,1.0,Poor,3.815238095238095,0.0644257703081232,High,2,0,10,Normal
7.5,0.5428571428571427,0.5555555555555556,1.0,Poor,3.113650793650794,0.0638655462184873,Moderate,0,2,12,Normal
10.3,0.5428571428571427,0.8888888888888888,0.875,Poor,4.366984126984127,0.0480404551201011,High,1,0,11,Normal
4.9,0.4285714285714285,0.6666666666666665,1.0,Poor,2.1409523809523807,0.072639225181598,Moderate,0,3,5,Relaxed
5.2,0.9999999999999998,0.2222222222222222,1.0,Poor,1.968888888888889,0.1612903225806451,Moderate,4,0,7,Relaxed
6.4,0.6714285714285713,0.6666666666666665,0.875,Poor,2.6923809523809528,0.0907335907335907,Moderate,1,3,7,Relaxed
4.5,0.1142857142857142,1.0,0.5,Poor,2.177142857142857,0.0207792207792207,Moderate,3,1,9,Relaxed
7.6,0.5142857142857142,0.6666666666666665,0.875,Poor,3.203809523809524,0.0598006644518272,Moderate,1,0,5,Normal
3.5,0.4285714285714285,0.5555555555555556,0.625,Poor,1.5365079365079368,0.0952380952380952,Low,0,2,12,Relaxed
3.0,0.9999999999999998,0.0,1.0,Poor,1.0000000000000002,0.2499999999999999,Low,3,0,5,Relaxed
5.9,0.4428571428571428,0.4444444444444445,0.75,Poor,2.44920634920635,0.0641821946169772,Moderate,0,1,5,Relaxed
9.0,0.5571428571428572,0.6666666666666665,1.0,Poor,3.755238095238095,0.0557142857142857,High,4,0,6,Normal
7.0,0.7428571428571427,0.6666666666666665,0.875,Poor,2.9180952380952383,0.0928571428571428,Moderate,2,3,5,Relaxed
7.6,0.5285714285714285,0.7777777777777777,0.625,Poor,3.245396825396825,0.0614617940199335,Moderate,1,1,12,Normal
9.3,0.1714285714285714,1.0,0.625,Poor,4.085714285714286,0.0166435506241331,High,2,1,9,Normal
6.9,0.6857142857142855,0.6666666666666665,1.0,Poor,2.88952380952381,0.0867992766726943,Moderate,2,2,7,Relaxed
5.3,0.3857142857142857,0.5555555555555556,1.0,Poor,2.265079365079365,0.0612244897959183,Moderate,0,3,10,Relaxed
8.9,0.3999999999999999,1.0,0.625,Poor,3.88,0.0404040404040404,High,0,3,4,Normal
7.9,0.4285714285714285,0.6666666666666665,0.75,Poor,3.340952380952381,0.0481540930979133,Moderate,0,0,9,Normal
4.5,0.2857142857142856,0.6666666666666665,0.75,Poor,2.009523809523809,0.0519480519480519,Moderate,4,2,8,Relaxed
4.3,0.4999999999999999,0.6666666666666665,1.0,Poor,1.8866666666666665,0.0943396226415094,Moderate,0,1,5,Relaxed
5.9,0.7,0.4444444444444445,1.0,Poor,2.3977777777777782,0.1014492753623188,Moderate,1,3,5,Relaxed
7.8,0.1428571428571428,0.8888888888888888,0.625,Poor,3.4469841269841277,0.0162337662337662,Moderate,4,3,4,Normal
4.1,0.5142857142857142,0.5555555555555556,0.875,Poor,1.7593650793650797,0.1008403361344537,Moderate,1,3,6,Relaxed
6.3,0.3571428571428571,0.5555555555555556,0.75,Poor,2.6707936507936507,0.0489236790606653,Moderate,0,3,8,Relaxed
7.8,0.5142857142857142,0.6666666666666665,0.625,Poor,3.283809523809524,0.0584415584415584,Moderate,3,3,9,Normal
5.5,0.5428571428571427,0.5555555555555556,0.875,Poor,2.313650793650794,0.0835164835164835,Moderate,1,2,11,Relaxed
6.6,0.4285714285714285,1.0,0.875,Poor,2.954285714285714,0.056390977443609,Moderate,0,1,7,Relaxed
7.0,0.1285714285714285,1.0,0.375,Poor,3.1742857142857144,0.0160714285714285,Moderate,1,2,6,Normal
7.5,0.7571428571428571,0.3333333333333333,1.0,Poor,2.981904761904762,0.0890756302521008,Moderate,2,1,5,Relaxed
6.2,0.657142857142857,0.4444444444444445,1.0,Poor,2.5263492063492072,0.0912698412698412,Moderate,1,2,10,Relaxed
8.0,0.7857142857142856,0.4444444444444445,1.0,Poor,3.220634920634921,0.0873015873015872,High,4,3,12,Normal
1.0,0.7428571428571427,0.3333333333333333,1.0,Poor,0.3847619047619047,0.3714285714285713,Low,1,2,6,Relaxed
7.7,0.5428571428571427,0.5555555555555556,1.0,Poor,3.193650793650794,0.0623973727422003,Moderate,3,1,7,Normal
7.2,0.657142857142857,0.4444444444444445,1.0,Poor,2.9263492063492067,0.0801393728222996,Moderate,0,2,7,Relaxed
9.0,0.2857142857142856,1.0,0.5,Poor,3.942857142857143,0.0285714285714285,High,1,3,5,Normal
7.1,0.4999999999999999,0.8888888888888888,1.0,Poor,3.0955555555555554,0.0617283950617283,Moderate,0,0,11,Normal
3.9,0.3714285714285714,0.5555555555555556,1.0,Poor,1.707936507936508,0.075801749271137,Low,2,0,11,Relaxed
6.2,0.5428571428571427,0.6666666666666665,0.875,Poor,2.6380952380952385,0.0753968253968253,Moderate,4,0,11,Relaxed
4.0,0.4571428571428571,0.6666666666666665,0.875,Poor,1.7752380952380953,0.0914285714285714,Moderate,3,1,12,Relaxed
8.3,0.3714285714285714,0.8888888888888888,0.75,Poor,3.6012698412698416,0.0399385560675883,High,4,2,5,Normal
1.1,0.9285714285714284,0.1111111111111111,1.0,Poor,0.2987301587301588,0.4421768707482992,Low,3,2,6,Relaxed
2.8,0.5857142857142856,0.3333333333333333,1.0,Poor,1.136190476190476,0.1541353383458646,Low,4,2,10,Relaxed
3.6,0.6857142857142855,0.4444444444444445,1.0,Poor,1.480634920634921,0.1490683229813664,Low,0,3,4,Relaxed
2.7,0.5999999999999999,0.5555555555555556,1.0,Poor,1.1822222222222225,0.1621621621621621,Low,0,2,8,Relaxed
